"Identificador de URL";Nombre;Categorías;Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo;Visibilidad
ITU_06113168H0;"MARTILLO DEMOLEDOR 1500W 220V - GSH 11 E";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > MARTILLO DEMOLEDOR";0.00;;0.00;0.00;0.00;0.00;;ITU_06113168H0;;SI;NO;"Martillo Demoledor GSH 11E / Datos técnicos: Display de servicio; Intensidad de golpe regulable electrónicamente; Portaherramientas SDS-max; Fijación variable del cincel en 12 posiciones angulares; Empuñadura adicional orientable y regulable; Ancho interruptor de corredera / Potencia absorbida: 1.500 W / Potencia de percusión: 6 - 25 J / Peso: 10,1 kg / Incluye: Maletín de transporte - Empuñadura adicional - Cincel plano (25x400mm) Paño para la máquina - Tubo de grasa / Origen China. (IVA 10,5%). Heavy duty Garantía dos años.";;;;BOSCH;SI;;;;;Visible
ITU_061130A0H0;"Martillo Demoledor GSH 27 VC. Potencia 2.000W.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > MARTILLO DEMOLEDOR";0.00;;0.00;0.00;0.00;0.00;;ITU_061130A0H0;;SI;NO;"Peso: 29 Kg. Fuerza de impacto: 62J. Percusión: 1000 GPM. Encastre: 28mm hexagonal. El GSH 27 VC Professional con Control de Vibración es el martillo con cable de mayor rendimiento de Bosch. Su potente motor proporciona 62 J de energía de impacto, la mayor potencia de demolición de la gama Bosch. Además, está diseñado para ofrecer durabilidad, con componentes metálicos excepcionalmente robustos. Además, su Control de Vibración proporciona un manejo cómodo y reduce la fatiga del usuario en aplicaciones que requieren mucho tiempo.";;;;BOSCH;SI;;;;;Visible
ITU_06112690H0;"Martillo Rotopercutor GBH 5-40D.Potencia 1.100 W.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > MARTILLO DEMOLEDOR";0.00;;0.00;0.00;0.00;0.00;;ITU_06112690H0;;SI;NO;"Fuerza de percusión ( EPTA) 8,5 J.Nº de revoluciones sin carga 170-340 min.Percusiones por minuto 1.500-2.900 min.Max de perforación en hormigón 40 mm.Vibración/Perforación/cincelado 12,5/10,2 m/s. Peso ; 6,8 kg.Peso con embalaje :11,7 kg. Esta herramienta está diseñada para perforar hasta 40 mm de diámetro, así como para trabajos ligeros de cincelado en hormigón y piedra. Es compatible con diversos accesorios para polvo. El GBH 5-40 D Professional también cuenta con un embrague de control de rotación y selección de velocidad.";;;;BOSCH;SI;;;;;Visible
ITU_06112650H0;"Martillo Rotopercutor SDS Max GBH 8-45 DV - 1500W .Incluye maletín.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > MARTILLO DEMOLEDOR";0.00;;0.00;0.00;0.00;0.00;;ITU_06112650H0;;SI;NO;"Capacidad de perforación 45mm. Revoluciones : 150-305.Fuerza de percusión : 12,5J. Peso : 8,9 kg. Esta herramienta está diseñada para perforar hasta 45 mm de diámetro y realizar trabajos de cincelado de intensidad media en hormigón y piedra. Es compatible con diversos accesorios para polvo. Incluye características como velocidad constante, protección de reinicio, embrague de control de rotación, selección de velocidad y control de vibración.";;;;BOSCH;SI;;;;;Visible
ITU_06112537H0;"Martillo Rotopercutor SDS Plus GBH 2-26 DRE / Reemplazado por 06112537H0";"MARCAS > BOSCH, CONSTRUCCION > HERRAMIENTA ELECTRICA CONST. > ROTOMARTILLO ELECT CONST";0.00;;0.00;0.00;0.00;0.00;;ITU_06112537H0;;SI;NO;"Martillo Rotopercutor SDS Plus GBH 2-26 DRE / Reemplazado por 06112537H0 Datos técnicos: Potencia absorbida: 800 W / Potencia de percusión: 0 - 3 J / Nº de percusiones a velocidad nominal de rotación: 0 - 4000 1/min / Peso: 2,7 kg / Ø de perforación máx. en hormigón: 26 mm / Ø de perforación máx. en acero (con portabrocas): 13 mm / Ø de perforación máx. en madera (con portabrocas): 30 mm / Coronas perforadoras huecas en muros de ladrillo: 68 mm / Velocidad variable y giro reversible; con embrague / Incluye: Empuñadura adicional - Tope de profundidad -Incluye Maletín de transporte / Origen Alemania. (IVA 10,5%). Heavy Duty Garantía dos años.";;;;BOSCH;SI;;;;;Visible
ITU_061123A0H0;"Martillo rotopercutor SDS Plus GBH 3-28 DRE. Potencia 800W.";"MARCAS > BOSCH, CONSTRUCCION > HERRAMIENTA ELECTRICA CONST. > MARTILLO ROTOPERCUTOR";0.00;;0.00;0.00;0.00;0.00;;ITU_061123A0H0;;SI;NO;"Velocidad 0-900RPM. Detención de giro, reversible. Fuerza de impacto 3.5J.Capacidad de perforación en Hormigon/Acero/Madera: 4-28/13/30. Esta herramienta está diseñada para taladrar y cincelar ligeramente en hormigón, mampostería, madera y metal. Es compatible con varios accesorios para polvo. El GBH 3-28 DFR Professional también cuenta con un mandril sin llave para brocas de eje redondo, un mandril de cambio rápido (SDS plus), modo inverso, embrague de control de rotación, velocidad variable y Vario-Lock.";;;;BOSCH;SI;;;;;Visible
ITU_0601B370H0;"CORTADORA SENSITIVA GCO 14-24. Potencia: 2.400W - 3.800 rpm - Disco 14""/355mm.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > CORTADORA";0.00;;0.00;0.00;0.00;0.00;;ITU_0601B370H0;;SI;NO;"Sierra Sensitiva GCO 14-24. Potencia: 2.400W - 3.800 rpm - Disco 14&quot;/ 355mm. Heavy Duty Garantía dos años. Tiene la mayor potencia del mercado además de un diseño robusto, su brazo articulado con resortes por compresión y base reforzada, ofrecen más estabilidad y comodidad incluso en las condiciones más difíciles de trabajo. Con mayor vida útil, para más seguridad del usuario el protector de seguridad está de acuerdo con las normas internacionales IEC61029-2-10 y IEC 62841, y por todo esto es indicada para uso en la industria en servicios intensos.";;;;BOSCH;SI;;;;;Visible
ITU_0601B150H0;"Sierra ingletadora GCM10 x 1700 w. 4800 RPM.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > SIERRA";0.00;;0.00;0.00;0.00;0.00;;ITU_0601B150H0;;SI;NO;"Sierra ingletadora GCM10 x 1700 w. 4800 RPM. Diametro de disco; 10&quot;. Hendidura de sólo 6 mm: punto de corte preciso.Rejilla de apoyo alta y deslizante: mayor estabilidad para los cortes y más comodidad al usuario.Ideal para cortes bien acabados en madera blanda:MDF, laminados, pino y terciados.Robusta, con piezas bien mecanizadas.Con el resorte de compresión que garantiza cortes precisos sin esfuerzo y tornillo ajustable para corte de ranuras. (IVA 10,5%). Heavy Duty Garantía dos años.";;;;BOSCH;SI;;;;;Visible
ITU_06019M10E0;"Llave de Impacto 18V GDS 18V-1600 HC";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > LLAVE DE IMPACTO";0.00;;0.00;0.00;0.00;0.00;;ITU_06019M10E0;;SI;NO;"Llave de Impacto GDS 18V-1600 HC [Bare Tool]. Voltaje: 18V BITURBO . Mandril 3/4&quot;. 800/1750 rpm / 1.550 - 2.350 ipm. Motor sin carbones. Max. Torque: 1600 Nm apriete - 2200 Nm de reversión. El motor Brushless sin escobillas integrado combina la potencia del cable con la libertad inalámbrica y está totalmente optimizado para baterías ProCORE 18V, lo que ofrece un potente torque de apriete de 1600 Nm y un torque de arranque de 2200 Nm. Gracias al modo ajustable Auto Bolt Release (ABR) puede evitar la pérdida o caída de tornillos y tuercas metálicos al aflojarlos, lo que garantiza un manejo cómodo. Los ajustes de tres velocidades/torque aseguran una gran versatilidad en el control de la potencia, lo que permite realizar ajustes en los correspondientes requisitos de trabajo. Todos los ajustes de la herramienta se pueden configurar y personalizar cómodamente a través de la aplicación Bosch BeConnected/PRO 360.";;;;BOSCH;SI;;;;;Visible
ITU_06019K70H0;"Atornillador a batería 18V - GTB 185-LI 2B";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > ATORNILLADOR A BATERIA";0.00;;0.00;0.00;0.00;0.00;;ITU_06019K70H0;;SI;NO;"Mandril 1/4&quot; Hexagonal, 0-4500rpm. Con 2 baterías de 2.0 Ah, 1 cargador. SIN CARBONES. Motor sin escobillas y tope de profundidad r etráctil, lo que ofrece la máxima facilidad de uso. Para un trabajo silencioso, el motor se activa automáticamente en cuanto el tornillo toca la pared cuando el modo PowerSAVE está activado. Esto prolonga significativamente la autonomía y aumenta el número de torn illos por carga de batería, en comparación con el modo PowerSAVE desactivado. Para un trabajo rápido y sencillo, su tope de profundidad retráctil elimina la necesidad de retirarlo para desatornillar los tornillos, manteniendo el ajuste de profundidad inalterado. Su diseño delgado y su peso inferior a 1 kg garantizan un manejo excelente.";;;;BOSCH;SI;;;;;Visible
ITU_06019K10E0;"Tijera de Poda Inalámbrica 12V Pro Pruner profesional -";"MARCAS > BOSCH, MAQUINA A BATERIA > PODA > TIJERA PODA";0.00;;0.00;0.00;0.00;0.00;;ITU_06019K10E0;;SI;NO;"Peso sin batería; 0,8 kg - Capacidad de corte máx. en madera (ramas); 25 mm - Tipo de batería; Litio - Dimensiones de la herramienta (ancho x longitud x altura); 110 x 311 x 56 mm. Menos esfuerzo, más eficiencia: poda eléctrica gracias a la Pro Pruner de Bosch. Resultados rápidos, elección ideal para podar árboles frutales. poda suave con mucho menos esfuerzo en comparación con las tijeras de poda manuales. Potente sistema de batería de litio que permite realizar hasta 4500 cortes por carga de batería. Sus cuchillas anticorrosivas y de gran durabilidad aseguran una larga vida útil.";;;;BOSCH;SI;;;;;Visible
ITU_06019K00E1;"Atornillador de impacto inalámbrico GDS 18V-400 18V 400NM. No incluye cargador ni batería.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > ATORNILLADOR A BATERIA";0.00;;0.00;0.00;0.00;0.00;;ITU_06019K00E1;;SI;NO;"Peso sin batería; 1,25 kg - Par de giro, máx.; 400 Nm - Velocidad de giro en vacío; 0-2.500 rpm - Portaherramientas (encastre) Cuadrado macho de 1/2&quot; - Par de arranque, máx.; 600 Nm - Numero de impactos; 0-3.700 bpm. Dispositivo más potente de la gama de par de giro intermedio. Ideal para diversas aplicaciones de atornillado. Con potencia suficiente para apretar pernos M20 (tuercas de 30 mm) gracias al par de giro de 400 Nm. Resistencia mejorada gracias a una mayor vida útil de los componentes esenciales. La función de desbloqueo automático del perno (ABR) permite un desmontaje más sencillo, ya que asegura la parada automática de la herramienta cuando se aflojan las tuercas. Herramienta sola, no incluye cargador ni batería.";;;;BOSCH;SI;;;;;Visible
ITU_06019J51E0;"GSB 18V-150C Taladro de percusión a batería en L-Boxx 136";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > TALADROS";0.00;;0.00;0.00;0.00;0.00;;ITU_06019J51E0;;SI;NO;"Datos adicionales; Tensión de la batería; 18.0 V Torque (suave/duro/máx.); 84/100/150 Nm Velocidad de giro en vacío (1.ª velocidad/2.ª velocidad) 0 - 550 / 0 - 2.200 rpm Peso sin batería 2,2 kg Tipo de batería; Litio. Número de impactos máx. 30.000 bpm Capacidad m ín./máx. de sujeción del portabrocas 1,5/13 mm Ajustes del par de giro 25+2 Ø perforación máx. en madera 150 mm Ø de perforación máx. en acero 16 mm Ø de perforación máx. en mampostería 20 mm Ø perforación máx. de los tornillos 13 mm. Avance del trabajo extremadamente rápido gracias a un potente motor sin escobillas con un par máximo de 150 Nm y a las baterías ProCORE18V. Función Electronic Angle Detección precisa y KickBack Control conmutable para un control imbatible en cualquier fase del trabajo. Fiable y robusta gracias al portabrocas y la caja de cambios de metal.";;;;BOSCH;SI;;;;;Visible
ITU_06019H51H0;"Taladro de Percusión - Atornillador ½"" GSB 18V-50 13MM. I";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > TALADROS";0.00;;0.00;0.00;0.00;0.00;;ITU_06019H51H0;;SI;NO;"Mandril de 13MM. Incluye 1 Manual de instrucciones para GSB 18V-50, 1 Manual de instrucciones para cargador GAL 18V-20, 1 Cargador rápido GAL 18V-20, 2 baterías 18 V Max 2.0 Ah Iones de litio, 1 maletín de plástico. Motor brushless (sin carbones). Luz led. Ofrece resistencia y flexibilidad en tareas duras de perforación, perforación con percusión y atornillado en madera, metal y mampostería. Su motor Brushless sin escobillas de carbón inteligente se comunica directamente con la electrónica de la herramienta y garantiza la eficiencia en el trabajo y una larga vida útil. El mandril metálico de la llave de impacto y su diseño ergonómico lo convierten en una herramienta compacta, robusta y fácil de usar para trabajos pesados. Es compatible con todas las baterías de 18 V de Bosch Professional (Flexible Power System), para aportar comodidad incluso en los proyectos más duros, de principio a fin.";;;;BOSCH;SI;;;;;Visible
ITU_06019G80H0;"Atornillador/Taladro GSR 120-LI a Batería 12V MAX - 30/13 Nm - Mandril 10mm.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > ATORNILLADORES ELÉCTRICOS";0.00;;0.00;0.00;0.00;0.00;;ITU_06019G80H0;;SI;NO;"30/13 Nm - Mandril 10mm. Incluye manual de instrucciones para GSR 120-LI, 1 manual de instrucciones para el cargador GAL 12V-20, 1 c argador rápido GAL 12V-20, 2 baterías 12V Max 2,0 Ah Li-Ion. Ofrece autonomía a su alcance para atornillar y perforar en madera, acero y plástico. Su mecanismo optimizado de 2 velocidades ofrece alta productividad en el trabajo con un torque excelente en una amplia variedad de aplicaciones. Electronic Cell Protection para proteger la batería del taladro/atornillador frente a voltaje bajo, consumo excesivo de corriente y descarga total para prolongar su vida útil.";;;;BOSCH;SI;;;;;Visible
ITU_06019F40H2;"Atornillador/Taladro a batería 12V GSR 1000 SMART";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > ATORNILLADOR A BATERIA";0.00;;0.00;0.00;0.00;0.00;;ITU_06019F40H2;;SI;NO;"El atornillador/taladro a Batería Bosch GSR 1000 Smart, 12V, con Batería de 1,5Ah incorporada y cargador BIVOLT, garantiza máxima autonomía con hasta 600 atornillados por carga de batería. Además de eso, es la herramienta a batería de 12V con el mejor costo beneficio del mercado. Extremadamente potente y con 15Nm de torque, además tiene interruptor de velocidad variable para un mejor control y calidad de sus trabajos. reemplaza a 06019F40H0.";;;;BOSCH;SI;;;;;Visible
ITU_06019F2000;"Amoladora 3"" 12V - 19.500 rpm - diámetro disco 3"" (76 mm) - Motor sin carbones.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > AMOLADORAS";0.00;;0.00;0.00;0.00;0.00;;ITU_06019F2000;;SI;NO;"La Amoldadora Angular a Batería de 3&quot; Bosch GWS 12V-76, 12V, es la primera mini cortadora del mundo a batería 12V, ideal para ser usada en las instalaciones. Viene con motor sin escobillas de carbón libre de mantenimiento, con el doble de vida útil y mayor autonomía. Extremadamente compacta y ergonómica para aplicaciones en espacios apretados. ¡Usted puede usarla en diversos materiales, y solo debe cambiar el accesorio! Herramienta 100% Compatible con Baterías y Cargadores Bosch de 12V.";;;;BOSCH;SI;;;;;Visible
ITU_06019F0000;"Llave de Impacto a batería 12V GDR120-Li Encastre 1/4"" 100Nm No incluye batería ni cargador.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > LLAVE DE IMPACTO";0.00;;0.00;0.00;0.00;0.00;;ITU_06019F0000;;SI;NO;"La Llave de Impacto a Batería de ¼&quot; Bosch GDR 120-LI, 12V, además de ser súper liviana y compacta, es la única del mercado con 2 velocidades y líder absoluta del segmento en autonomía de baterías. Viene con luz de led para trabajar en áreas con baja luz y es 100% Compatible con Baterías y Cargadores 12V Bosch.";;;;BOSCH;SI;;;;;Visible
ITU_06019E3000;"Aspiradora 12V - Flujo aire 15 l/s - diseño compacto - herramienta sola";"MARCAS > BOSCH, MAQUINA A BATERIA > LIMPIEZA > ASPIRADORA BATERIA";0.00;;0.00;0.00;0.00;0.00;;ITU_06019E3000;;SI;NO;"La GAS 12 V Professional es la aspiradora de mano de 12 V de Bosch, extremadamente compacta, ideal para aspirar en seco. Es inalámbrica, lo que proporciona la libertad de limpiar sin necesidad de enchufarla. Su diseño extremadamente compacto facilita su movilidad y maniobrabilidad, y se adapta incluso a la L-BOXX 102 más pequeña para un transporte cómodo.";;;;BOSCH;SI;;;;;Visible
ITU_06019D0200;"Lijadora a Batería Bosch GSS 18V-10, 18V.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS A BATERIA > LIJADORA";0.00;;0.00;0.00;0.00;0.00;;ITU_06019D0200;;SI;NO;"La lijadora orbital está diseñada para el lijado y acabado intermedio de superficies planas pequeñas. Es adecuada para madera, chapa de madera, laca, masilla, así como para superficies minerales y acrílicas. Compatible con el sistema Bosch Professional de 18 V y con la alianza de baterías multimarca AMPShare.";;;;BOSCH;SI;;;;;Visible
ITU_060194D0H0;"Pistola de calor GHG 180- 1800W.";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > HERRAMIENTAS ESPECIALES";0.00;;0.00;0.00;0.00;0.00;;ITU_060194D0H0;;SI;NO;"Ajustes de flujo de aire: 350-350-500 l/min. Peso: 0.8 kg. 1800 W con función de selección de tres valores de temperatura (a 60/350/550 °C) para diversas aplicaciones. Durable: se ha sometido a ensayos conforme a los estándares de Bosch para garantizar 500 horas de funcionamiento ininterrumpido. Seguridad absoluta: protección frente a sobrecalentamiento para garantizar la seguridad del operador en caso de bloqueo del flujo de aire";;;;BOSCH;SI;;;;;Visible
ITU_06018F81H0;"Amoladora Angular 9"" (230mm) GWS 25-230 LVI";"MARCAS > BOSCH, FERRETERIA > HERRAMIENTAS ELECTRICAS > AMOLADORAS";0.00;;0.00;0.00;0.00;0.00;;ITU_06018F81H0;;SI;NO;"GWS 25-230 LVI Amoladora Angular 9&quot; (230mm). 2.500W - 6.500 rpm. Peso 5 ,4Kg. Bosch Heavy Duty. La amoladora de 2500 W más liviana del mercado y con la mejor relación potencia/peso. Alto rendimiento en la eliminación de material: el nuevo motor de Bosch ofrece el mejor rendimiento de su categoría. Con escobillas de carbón más duraderas y menor desaceleración en trabajos pesados. Flujo de aire optimizado: sistema de flujo de aire patentado que aumenta en un 20 % la refrigeración del motor, lo que se traduce en un aumento del rendimiento y de la vida útil. Menos fatiga para el operador: la reducción de las vibraciones permite sobrellevar más horas de trabajo. Agarre más cómodo que permite controlar mejor la herramienta. Mayor resistencia a la abrasión: mejor resistencia a la abrasión causada por los restos de hierro y concreto que atraviesan el motor de la máquina";;;;BOSCH;SI;;;;;Visible
